portal,serial_no,name,level,source_id,parent_source_id,has_children,is_leaf_authority,source_url,fetched_at_utc
RTI Online,1811,Central University of Punjab,2,2322,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1812,Central University of Rajasthan,2,2323,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1813,CENTRAL UNIVERSITY OF SOUTH BIHAR,2,2284,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1814,Central University of Tamil Nadu,2,2299,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1815,Commission for Scientific and Technical Terminology (CSTT),2,1020,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1816,Consortium for Educational Communication (CEC),2,4391,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1817,Council of Architecture,2,2310,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1818,"Dr. B.R. Ambedkar National Institute of Technology, Jallandhar",2,1194,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1819,Dr. Harisingh Gour University,2,2312,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1820,EdCIL (India) Limited,2,843,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1821,"Gandhigram Rural Institute (Deemed to be university), Gandhigram",2,4365,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1822,Ghani Khan Choudhury Institute of Engineering and Technology (GKCIET),2,3411,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1823,"Guru Ghasidas Vishvidyalaya, Bilaspur",2,2309,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1824,Hemvati Nandan Bahuguna Garhwal University,2,2311,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1825,"IIIT, Nagpur",2,3988,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1826,IIIT Senapati,2,3882,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1827,IIIT Tiruchirappalli,2,4007,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1828,IIT-Banaras Hindu University(BHU),2,3190,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1829,Indian Council of Historical Research (ICHR),2,1830,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1830,"Indian Council of Philosophical Research (ICPR),",2,1974,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1831,Indian Council of Social Science Research (ICSSR),2,1154,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1832,Indian Institute of Advanced Study (IIAS),2,1980,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1833,"Indian Institute of Information Technology , Allahabad",2,1703,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1834,"Indian Institute of Information Technology and Management, Gwalior",2,1704,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1835,"Indian Institute of Information Technology, Bhagalpur",2,4026,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1836,Indian Institute of Information Technology Design and Manufacturing Kancheepuram,2,1984,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1837,Indian Institute of Information Technology (IIIT) Ranchi,2,3990,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1838,Indian Institute of Information Technology (IIIT) Una Saloh,2,3991,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1839,"Indian Institute of Information Technology, Kottayam",2,3992,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1840,"Indian Institute of Information Technology, Lucknow",2,3879,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1841,"Indian Institute of Information Technology, Pune",2,3993,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1842,Indian Institute of Information Technology Raichur,2,3994,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1843,"Indian Institute of Information Technology, Surat",2,3989,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1844,"Indian Institute of Information Technology, Vadodara",2,3945,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1845,"Indian Institute of Management (IIM), Ahmedabad",2,1009,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1846,"Indian Institute of Management (IIM), Amritsar",2,3168,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1847,"Indian Institute of Management (IIM), Bangalore",2,1714,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1848,"Indian Institute of Management (IIM), Bodhgaya",2,3167,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1849,"Indian Institute of Management (IIM), Indore",2,1075,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1850,"Indian Institute of Management (IIM), Jammu",2,3672,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1851,"Indian Institute of Management (IIM), Kashipur",2,2703,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1852,"Indian Institute of Management (IIM), Kolkata",2,1715,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1853,"Indian Institute of Management (IIM), Kozhikode",2,1010,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1854,"Indian Institute of Management (IIM), Lucknow",2,1074,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1855,"Indian Institute of Management (IIM), Mumbai",2,1716,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1856,"Indian Institute of Management (IIM), Nagpur",2,3165,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1857,"Indian Institute of Management (IIM), Raipur",2,2700,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1858,"Indian Institute of Management (IIM), Ranchi",2,2701,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1859,"Indian Institute of Management (IIM), Rohtak",2,2699,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1860,"Indian Institute of Management (IIM), Sambalpur",2,3169,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1861,"Indian Institute of Management (IIM), Sirmour",2,3170,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1862,"Indian Institute of Management (IIM), Tiruchirapalli",2,2702,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1863,"Indian Institute of Management (IIM), Udaipur",2,2704,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1864,"Indian Institute of Management (IIM), Vishakhapatnam",2,3166,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1865,"Indian Institute of Management, Shillong",2,1981,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1866,"Indian Institute of Science, Bangalore",2,1709,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1867,"Indian Institute of Science Education and Research (IISER), Berhampur",2,3643,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1868,"Indian Institute of Science Education and Research (IISER), Bhopal",2,2301,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1869,"Indian Institute of Science Education and Research (IISER), Kolkata",2,1706,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1870,"Indian Institute of Science Education and Research (IISER), Mohali",2,2119,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1871,"Indian Institute of Science Education and Research (IISER), Pune",2,1708,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1872,"Indian Institute of Science Education and Research (IISER), Thiruvananthapuram",2,2316,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1873,"Indian Institute of Science Education and Research (IISER),Tirupati",2,3171,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1874,"Indian Institute of Science, Engineering & Technology, Shibpur",2,2860,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1875,"Indian Institute of Technology, Delhi",2,1698,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1876,"Indian Institute of Technology, Dharwad",2,3790,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1877,"Indian Institute of Technology, Goa",2,3712,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1878,"Indian Institute of Technology, Guwahati",2,1701,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1879,"Indian Institute of Technology (IIT), Bhilai",2,3689,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1880,"Indian Institute of Technology (IIT), Bhubaneshwar",2,2313,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1881,"Indian Institute of Technology (IIT), Gandhinagar",2,2298,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1882,"Indian Institute of Technology (IIT), Hyderabad",2,2305,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1883,"Indian Institute of Technology (IIT), Indore",2,2315,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1884,"Indian Institute of Technology (IIT), Mandi",2,2314,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1885,Indian Institute of Technology (IIT) Patna,2,2233,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1886,"Indian Institute of Technology (IIT), ROORKEE",2,2004,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1887,"Indian Institute of Technology (IIT), Ropar",2,2307,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1888,"Indian Institute of Technology (IIT), Tirupati",2,3648,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1889,"Indian Institute of Technology (Indian School of Mines), Dhanbad",2,1710,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1890,"Indian Institute of Technology, Jammu",2,3717,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1891,"Indian Institute of Technology, Jodhpur",2,2300,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1892,"Indian Institute of Technology, Kanpur",2,1699,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1893,"Indian Institute of Technology, Kharagpur",2,2003,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1894,"Indian Institute of Technology , Madras",2,1700,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1895,"Indian Institute of Technology , Mumbai",2,1702,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1896,"Indian Institute of Technology, Palakkad",2,3789,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1897,Indira Gandhi National Open University (IGNOU),2,923,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1898,Information and Library Network Centre (INFLIBNET),2,4390,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1899,Inter-University Accelerator Centre (IUAC),2,4397,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1900,Inter-University Centre for Astronomy & Astrophysics (IUCAA),2,4393,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1901,"Inter-University Centre for Teacher Education (IUCTE), Banaras Hindu University, Varanasi",2,4392,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1902,Inter-University Centre for Yogic Sciences (IUCYS),2,4396,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1903,JAMIA MILLIA ISLAMIA,2,1478,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1904,"Jawaharlal Nehru University, New Delhi",2,1140,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1905,"Kendriya Hindi Sansthan, Agra",2,1103,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1906,Maharshi Sandeepani Rashtriya Veda Vidya Pratishthan,2,1648,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1907,Maharshi Sandeepani Rashtriya Ved Vidya Pratishthan,2,924,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1908,Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya,2,1625,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1909,"Mahatma Gandhi Central Univesity - Bihar, Motihari",2,3184,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1910,"Malavya National Institute of Technology, Jaipur",2,1193,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1911,Manipur University,2,1479,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1912,"Maulana Azad National Institute of Technology, Bhopal",2,1189,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1913,Maulana Azad National Urdu University (MANUU),2,1171,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1914,Mizoram University,2,1498,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1915,Motilal Nehru National Institute of Technology Allahabad,2,1188,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1916,Nagaland University,2,1500,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1917,National Assessment and Accreditation Council (NAAC),2,4395,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1918,National Book Trust,2,2067,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1919,National Commission for Minority Educational Institutions,2,1626,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1920,"National Council for Promotion of Sindhi Language,",2,1024,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1921,National Council for Promotion of Urdu Language (NCPUL),2,1023,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1922,"National Council of RuralL Institutes (NCRI), Hyderabad",2,1174,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1923,"National Institute of Advanced Manufacturing Technology (NIAMT), Ranchi",2,2177,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1924,"National Institute of Technical Teachers' Training and Research, Bhopal",2,1707,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1925,"National Institute of Technical Teachers' Training and Research, Chandigarh",2,1711,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1926,"National Institute of Technical Teachers Training and Research, Chennai",2,4033,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1927,"National Institute of Technology, Agartala",2,2113,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1928,"National Institute of Technology, Andhra Pradesh",2,3690,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1929,"National Institute of Technology, Arunachal Pradesh",2,2706,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1930,"National Institute of Technology, Calicut",2,1190,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1931,"National Institute of Technology, Delhi",2,2713,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1932,"National Institute of Technology, Durgapur",2,1191,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1933,"National Institute of Technology, Goa",2,2712,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1934,"National Institute of Technology, Hamirpur",2,1192,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1935,"National Institute of Technology, Jamshedpur",2,1195,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1936,"National Institute of Technology, Kurukshetra",2,1196,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1937,"National Institute of Technology, Manipur",2,2709,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1938,"National Institute of Technology, Meghalaya",2,2708,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1939,"National Institute of Technology, Mizoram",2,2710,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1940,"National Institute of Technology, Nagaland",2,2707,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1941,"National Institute of Technology, Patna",2,1198,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1942,"National Institute of Technology, Puducherry",2,2714,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1943,"National Institute of Technology, Raipur",2,1199,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1944,"National Institute of Technology, Rourkela",2,1200,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1945,"National Institute of Technology, Sikkim",2,2705,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1946,"National Institute of Technology, Silchar",2,1201,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1947,"National Institute of Technology, Srinagar",2,1202,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1948,"National Institute of Technology, Surthkal",2,1204,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1949,"National Institute of Technology, Tiruchirappalli",2,2115,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1950,"National Institute of Technology, Uttarakhand",2,2711,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1951,"National Institute of Technology, Warangal",2,2114,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1952,National Project Implementation Unit (NPIU),2,3704,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1953,National Testing Agency,2,3701,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1954,National University of Educational Planning and Administration (NUEPA),2,1187,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1955,North Eastern Hill University,2,1149,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1956,North Eastern Regional Institute of Science and Technology (NERIST),2,1628,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1957,PDPM Indian Institute of Information Technology Design and Manufacturing Jabalpur,2,1705,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1958,Pondicherry University,2,1173,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1959,Rajiv Gandhi University,2,1531,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1960,Rashtriya Sanskrit Sansthan,2,1025,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1961,"Rashtriya Sanskrit University, Tirupati",2,1831,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1962,Sant Longowal Institute of Engineering & Technology (SLIET),2,1646,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1963,"School of Open Learning, University of Delhi",2,3277,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1964,School of Planning and Architecture,2,2176,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1965,"School of Planning and Architecture (SPA), Bhopal",2,2178,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1966,"School of Planning and Architecture (SPA), VIjayawada",2,2179,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1967,Shri Lal Bahadur Shastri National Sanskrit University (Central University),2,1832,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1968,Sikkim University,2,2118,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1969,"S.V. National Institute of Technology, Surat",2,1203,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1970,Tata Institute of Social Sciences (TISS),2,3767,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1971,Tezpur University,2,1497,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1972,The English and Foreign Languages University,2,1983,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1973,The Indira Gandhi National Tribal University,2,2308,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1974,Tripura University,2,1982,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1975,"UGC-DAE Consortium for Scientific Research, Indore",2,4394,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1976,University Grants Commission (UGC),2,2295,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1977,University of Allahabad,2,1170,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1978,University of Delhi,2,1146,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1979,University of Hyderabad,2,1530,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1980,Visva-Bharati,2,1134,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1981,"Visvesvaraya National Institute of Technology, Nagpur",2,1197,61,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1982,Department of School Education and Literacy,1,60,59,yes,no,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
RTI Online,1983,Central Board of Secondary Education,2,1840,60,no,yes,https://rtionline.gov.in/request/allpa.php,2026-08-23T06:45:58.414113+00:00
